"real_2899","110677","0.7000000000000001"
"real_779","200930","1.0"
"real_2766","245866","0.92"
"real_646","205756","0.75"
"real_1871","243716","0.8133333333333334"
"real_1870","239957","1.0"
"real_1302","137351","1.0"
"real_3527","195859","1.0"
"real_1435","221350","0.8"
"real_4061","234711","1.0"
"real_2501","240060","0.8833333333333333"
"real_952","183283","0.9666666666666667"
"real_516","216466","0.9571428571428572"
"real_2634","207439","0.75"
"real_2767","219733","0.92"
"real_649","177413","0.8785714285714286"
"real_1872","204515","1.0"
"real_4064","192984","0.9500000000000001"
"real_4197","238018","0.8333333333333334"
"real_1436","203741","1.0"
"real_1303","193222","1.0"
"real_1569","210520","0.75"
"real_3833","199051","0.8"
"real_951","197480","0.8"
"real_515","177458","0.9571428571428572"
"real_648","235212","0.9285714285714286"
"real_2768","199641","0.92"
"real_2502","163201","0.7333333333333333"
"real_3832","226278","0.9714285714285714"
"real_4063","210625","0.75"
"real_4196","199407","1.0"
"real_1304","236467","1.0"
"real_3529","205569","1.0"
"real_3171","177712","0.9818181818181818"
"real_2636","238186","0.75"
"real_598","184926","0.75"
"real_2769","242683","0.92"
"real_2503","200857","0.9333333333333333"
"real_1874","186503","1.0"
"real_3702","189003","0.9500000000000001"
"real_4066","216247","1.0"
"real_1741","221969","0.75"
"real_1305","232144","0.79"
"real_4199","244725","0.9500000000000001"
"real_3835","208596","1.0"
"real_3170","172198","0.9818181818181818"
"real_2940","233917","0.75"
"real_597","228967","0.9750000000000001"
"real_2637","199556","0.8571428571428572"
"real_1875","189272","0.9500000000000001"
"real_3701","236024","0.9500000000000001"
"real_1742","239458","0.75"
"real_4198","193361","0.75"
"real_1306","211899","0.8285714285714286"
"real_3834","225201","1.0"
"real_1439","241403","0.9500000000000001"
"real_464","204639","1.0"
"real_331","234234","0.75"
"real_2505","206558","0.7807692307692308"
"real_201","223679","0.75"
"real_467","199715","0.9500000000000001"
"real_2638","207865","0.8571428571428572"
"real_1876","237629","1.0"
"real_3173","159147","0.9818181818181818"
"real_3040","234573","0.9818181818181818"
"real_1610","234827","0.8"
"real_3704","230727","0.9500000000000001"
"real_1743","225150","0.75"
"real_1307","234889","0.9500000000000001"
"real_3837","216145","1.0"
"real_770","220829","1.0"
"real_466","213565","0.9500000000000001"
"real_2942","224826","0.7722222222222221"
"real_1080","223293","0.8266666666666667"
"real_2639","201399","0.75"
"real_2506","211872","0.8"
"real_3172","199895","0.75"
"real_3703","192647","0.9500000000000001"
"real_3836","149309","1.0"
"real_4067","206511","1.0"
"real_1308","203315","1.0"
"real_469","236593","1.0"
"real_2943","220421","0.888888888888889"
"real_2810","234933","0.75"
"real_203","241812","0.75"
"real_1878","212626","1.0"
"real_2507","179783","0.75"
"real_3175","243631","0.9818181818181818"
"real_4240","193062","0.9500000000000001"
"real_1612","220509","0.75"
"real_1745","219780","0.75"
"real_1309","224537","0.7617647058823529"
"real_3839","173306","1.0"
"real_772","229448","0.75"
"real_202","241575","0.8500000000000001"
"real_1879","197837","0.8"
"real_468","238004","0.7653846153846153"
"real_2508","208892","0.7605263157894737"
"real_3174","212350","0.9818181818181818"
"real_3041","222724","0.7880952380952381"
"real_2280","231866","0.8125"
"real_1613","240777","0.75"
"real_4069","208001","0.8"
"real_3838","239580","1.0"
"real_3705","224444","0.9500000000000001"
"real_771","242269","1.0"
"real_338","187492","0.75"
"real_774","236548","0.8"
"real_641","219451","1.0"
"real_2812","220355","0.7605263157894737"
"real_2509","190362","0.8833333333333333"
"real_3044","234710","0.9318181818181818"
"real_4242","233763","1.0"
"real_1614","211354","1.0"
"real_1747","228777","0.75"
"real_2281","157804","0.75"
"real_3708","239452","0.9"
"real_773","242392","0.75"
"real_2813","188335","0.75"
"real_204","219813","1.0"
"real_2946","235432","0.75"
"real_3176","158626","0.9818181818181818"
"real_3043","190494","0.9818181818181818"
"real_4241","205897","1.0"
"real_1615","182495","0.8"
"real_640","208457","0.75"
"real_2282","153079","0.8833333333333334"
"real_3707","244480","0.9500000000000001"
"real_3167","197688","0.9818181818181818"
"real_817","189280","1.0"
"real_2935","210401","0.75"
"real_1073","241095","0.9600000000000001"
"real_3470","227573","0.9"
"real_4232","235450","1.0"
"real_287","211706","0.75"
"real_154","216275","1.0"
"real_2271","203574","0.8833333333333334"
"real_590","239818","0.9714285714285714"
"real_2936","221919","0.75"
"real_1074","232479","0.9600000000000001"
"real_3299","176994","1.0"
"real_816","213344","0.75"
"real_2803","232999","0.75"
"real_949","221695","0.75"
"real_3166","220876","0.75"
"real_286","225632","0.7605263157894737"
"real_1605","210964","0.9500000000000001"
"real_4364","210822","0.75"
"real_2272","192985","0.8333333333333334"
"real_289","202445","0.8769230769230769"
"real_2804","204638","0.9500000000000001"
"real_2937","229942","0.888888888888889"
"real_819","200408","1.0"
"real_3472","209402","0.9500000000000001"
"real_4234","202477","0.8333333333333334"
"real_3037","217620","0.9818181818181818"
"real_156","240709","1.0"
"real_1606","235805","0.9500000000000001"
"real_2140","232119","0.8954545454545455"
"real_2273","188377","0.8833333333333334"
"real_592","224213","0.9714285714285714"
"real_3035","156142","0.75"
"real_3168","228732","0.75"
"real_1910","184941","0.8117647058823529"
"real_2938","246242","0.8388888888888889"
"real_2805","207791","0.9500000000000001"
"real_1076","187517","0.9600000000000001"
"real_818","229091","0.75"
"real_4100","178750","0.9800000000000001"
"real_155","240190","0.9500000000000001"
"real_2274","222492","0.8833333333333334"
"real_4366","187347","0.75"
"real_288","235943","0.75"
"real_1607","156616","0.8"
"real_2141","139313","0.9454545454545455"
"real_158","224251","1.0"
"real_4104","238830","0.942857142857143"
"real_1911","182168","1.0"
"real_1380","236259","0.75"
"real_4237","208457","0.75"
"real_2806","206003","1.0"
"real_2939","235673","0.75"
"real_3039","194718","0.9818181818181818"
"real_461","204259","1.0"
"real_2142","212883","0.9454545454545455"
"real_2275","192366","0.8833333333333334"
"real_1608","225014","0.8"
"real_157","208451","0.9500000000000001"
"real_4369","222737","0.75"
"real_1912","173221","1.0"
"real_4236","222634","0.9500000000000001"
"real_1381","215598","0.75"
"real_2807","202716","0.8"
"real_3340","183640","0.9800000000000001"
"real_4102","215725","0.7118181818181818"
"real_3038","217287","0.75"
"real_4235","135451","0.7454545454545455"
"real_2143","207998","0.9454545454545455"
"real_2010","193476","0.8"
"real_2276","227813","0.8333333333333334"
"real_1609","193601","1.0"
"real_2278","202652","0.8333333333333334"
"real_1913","161956","1.0"
"real_4106","194022","0.75"
"real_3343","228614","0.8"
"real_3210","198683","0.7617647058823529"
"real_4239","189860","1.0"
"real_2808","245598","0.7"
"real_3477","207872","0.9500000000000001"
"real_2144","220633","0.9454545454545455"
"real_463","203890","0.75"
"real_2277","237692","0.8833333333333334"
"real_2146","52326","0.8954545454545455"
"real_159","231685","0.75"
"real_2279","204485","0.8833333333333334"
"real_1914","201389","0.75"
"real_4105","200773","0.942857142857143"
"real_1250","243678","0.87"
"real_4238","182744","1.0"
"real_3475","244993","0.8166666666666667"
"real_1383","186453","0.75"
"real_2809","235522","0.75"
"real_462","208421","0.7"
"real_2581","240081","0.8"
"real_595","223297","0.9750000000000001"
"real_2145","199652","0.75"
"real_1915","162297","1.0"
"real_2147","244269","0.75"
"real_3212","222475","0.75"
"real_639","208459","1.0"
"real_1384","208781","1.0"
"real_506","215353","0.9571428571428572"
"real_4108","241720","0.8"
"real_1251","216381","0.92"
"real_3346","229692","0.75"
"real_3213","205934","1.0"
"real_3479","175934","0.9500000000000001"
"real_941","235171","0.9166666666666666"
"real_505","229906","0.9571428571428572"
"real_1916","198946","1.0"
"real_2015","203535","0.75"
"real_2148","229274","0.7595238095238095"
"real_3780","241103","0.9833333333333334"
"real_3211","240660","0.75"
"real_3344","241135","0.9800000000000001"
"real_4107","199626","0.942857142857143"
"real_638","228946","1.0"
"real_1385","220968","0.75"
"real_3478","199674","0.9500000000000001"
"real_2450","193942","0.75"
"real_1917","182493","0.75"
"real_811","214201","0.75"
"real_2149","228332","0.8954545454545455"
"real_3650","202126","0.775"
"real_1253","207790","0.87"
"real_508","206591","0.9571428571428572"
"real_1386","237647","1.0"
"real_1120","228414","0.75"
"real_1387","240680","1.0"
"real_3215","233943","1.0"
"real_281","199354","0.75"
"real_2451","203487","0.9230769230769231"
"real_1918","226268","0.75"
"real_2017","207554","0.75"
"real_810","206594","0.8933333333333333"
"real_943","234158","0.8"
"real_1690","159436","0.75"
"real_507","190941","0.9571428571428572"
"real_1255","219510","0.75"
"real_280","211263","0.8"
"real_3347","243882","0.8"
"real_2585","233870","0.75"
"real_2452","228368","0.8730769230769231"
"real_1919","186832","1.0"
"real_2018","229343","0.75"
"real_2454","205995","0.8"
"real_813","236480","0.8933333333333333"
"real_1691","213938","1.0"
"real_1122","235563","0.75"
"real_1123","244749","0.9333333333333333"
"real_3217","193686","1.0"
"real_1256","212240","0.92"
"real_3653","167948","0.8250000000000001"
"real_2453","210972","0.7692307692307693"
"real_2320","220938","0.8933333333333333"
"real_283","172287","0.8769230769230769"
"real_2019","226539","0.8"
"real_2455","223334","0.75"
"real_812","239117","0.75"
"real_3651","222400","0.775"
"real_1692","173208","1.0"
"real_509","241852","0.75"
"real_1257","204497","0.92"
"real_3349","226781","0.8"
"real_3216","240100","0.8"
"real_2321","243956","0.8933333333333333"
"real_282","224415","0.7681818181818182"
"real_2890","243304","0.8461538461538463"
"real_2456","189165","0.9230769230769231"
"real_2589","211250","0.75"
"real_2323","214668","0.8933333333333333"
"real_815","182761","1.0"
"real_1560","204370","0.8461538461538463"
"real_1693","223524","0.75"
"real_1125","198817","0.9333333333333333"
"real_3788","228763","0.75"
"real_3219","245263","1.0"
"real_1258","211504","0.8"
"real_3522","213354","0.8"
"real_3655","237221","0.775"
"real_285","188337","0.8769230769230769"
"real_2891","226221","0.9500000000000001"
"real_2457","193331","0.9230769230769231"
"real_947","204619","0.9666666666666667"
"real_814","152747","1.0"
"real_1561","219814","1.0"
"real_1694","139668","0.9500000000000001"
"real_1126","222562","0.7742424242424243"
"real_3654","172871","0.8250000000000001"
"real_1259","221753","0.92"
"real_151","225859","1.0"
"real_2892","190584","0.8933333333333333"
"real_655","222028","0.9285714285714286"
"real_2773","209547","0.92"
"real_219","236632","1.0"
"real_522","239981","0.8"
"real_2337","215061","0.8"
"real_2204","190456","1.0"
"real_3971","198554","0.75"
"real_1441","231691","0.8"
"real_3536","198719","1.0"
"real_1575","232229","1.0"
"real_1442","231105","1.0"
"real_3669","206160","0.75"
"real_3972","158856","0.75"
"real_3403","210950","0.9333333333333335"
"real_1006","214339","0.8"
"real_4070","199909","1.0"
"real_2772","206167","0.75"
"real_2205","201942","1.0"
"real_654","212194","0.75"
"real_2641","190871","0.7904761904761906"
"real_2774","245630","0.87"
"real_218","190815","0.9500000000000001"
"real_521","197445","0.8433333333333333"
"real_2338","177388","0.8441176470588235"
"real_3970","202271","0.93"
"real_3668","199914","0.942857142857143"
"real_1443","226515","1.0"
"real_1310","183220","1.0"
"real_1576","169181","1.0"
"real_3402","227290","1.0"
"real_3535","237560","0.75"
"real_2640","204397","0.75"
"real_2775","230899","0.75"
"real_524","177610","0.8933333333333333"
"real_2206","208722","1.0"
"real_960","190658","0.75"
"real_2642","198950","0.75"
"real_2339","225263","0.8941176470588236"
"real_3405","210679","1.0"
"real_3974","193254","0.9800000000000001"
"real_3841","213400","0.75"
"real_1577","186351","0.75"
"real_3538","213648","0.7142857142857143"
"real_1444","220123","0.7681818181818182"
"real_1311","202201","1.0"
"real_1008","239015","0.9777777777777779"
"real_4072","210537","1.0"
"real_2643","225850","0.8571428571428572"
"real_2776","238463","0.75"
"real_2510","170597","0.9333333333333333"
"real_2207","231281","0.9500000000000001"
"real_789","207616","0.7785714285714286"
"real_523","181458","0.75"
"real_656","242835","0.7617647058823529"
"real_1312","244490","1.0"
"real_1880","244509","1.0"
"real_3404","178250","1.0"
"real_3537","199576","1.0"
"real_3973","212244","0.9800000000000001"
"real_3840","205407","1.0"
"real_1009","219736","0.9277777777777778"
"real_4071","235141","1.0"
"real_2511","199383","0.8833333333333333"
"real_2644","206652","0.75"
"real_526","212622","0.8433333333333333"
"real_2208","203376","0.8"
"real_659","218339","0.8785714285714286"
"real_2777","232411","0.75"
"real_1882","231416","0.75"
"real_3843","235290","0.8"
"real_1313","190664","1.0"
"real_4074","229221","1.0"
"real_3407","175379","1.0"
"real_1579","188185","0.8"
"real_1446","231098","1.0"
"real_3710","213868","0.75"
"real_3976","239394","0.7617647058823529"
"real_2512","225748","0.8833333333333333"
"real_525","183907","0.8933333333333333"
"real_961","235582","0.8"
"real_658","173771","0.9285714285714286"
"real_2645","164240","0.8571428571428572"
"real_2778","229558","1.0"
"real_2209","193348","1.0"
"real_1883","238072","0.75"
"real_3975","191066","0.9800000000000001"
"real_3842","190264","0.9500000000000001"
"real_3406","206222","0.8"
"real_3539","169705","1.0"
"real_1447","210112","0.75"
"real_1314","188978","0.8"
"real_4073","203030","1.0"
"real_831","191076","0.775"
"real_3181","228321","0.75"
"real_2779","202325","1.0"
"real_964","216106","0.9666666666666667"
"real_2513","204193","0.9333333333333333"
"real_2646","226229","0.8571428571428572"
"real_1884","236661","1.0"
"real_3712","183921","0.9500000000000001"
"real_4076","233195","0.769047619047619"
"real_3978","228595","0.9800000000000001"
"real_3845","170320","1.0"
"real_1448","184781","0.8111111111111111"
"real_1315","238068","1.0"
"real_830","150724","1.0"
"real_3180","188388","0.7625"
"real_527","213345","0.8933333333333333"
"real_2647","202371","0.8071428571428572"
"real_2514","231242","0.75"
"real_1885","224949","1.0"
"real_4075","223689","1.0"
"real_1752","214331","0.75"
"real_1316","181262","0.7633333333333333"
"real_1449","199191","0.8"
"real_3977","203590","0.9800000000000001"
"real_3408","189857","0.8"
"real_3050","229127","0.9818181818181818"
"real_2951","228255","0.8388888888888889"
"real_477","241812","0.75"
"real_2648","220475","0.9500000000000001"
"real_1886","236947","1.0"
"real_3183","167628","0.9818181818181818"
"real_4381","235799","0.8"
"real_1620","235875","0.8"
"real_211","204476","1.0"
"real_780","186627","0.75"
"real_2952","224095","0.888888888888889"
"real_476","199422","0.75"
"real_2516","236477","0.75"
"real_1887","238628","0.75"
"real_3713","207754","0.9500000000000001"
"real_4077","212245","1.0"
"real_1621","210372","0.75"
"real_3979","209957","0.9800000000000001"
"real_3846","230672","0.9500000000000001"
"real_343","204496","0.75"
"real_1318","199439","1.0"
"real_210","209316","0.75"
"real_2820","245598","0.9500000000000001"
"real_1091","234660","0.75"
"real_2953","183606","0.75"
"real_479","236399","1.0"
"real_1888","205193","1.0"
"real_3185","190034","0.9818181818181818"
"real_1622","246431","0.9500000000000001"
"real_3849","224656","1.0"
"real_1319","233472","0.75"
"real_3716","192242","0.75"
"real_782","243049","1.0"
"real_4383","226777","0.8"
"real_1092","219740","0.8"
"real_2954","233265","0.888888888888889"
"real_212","181281","1.0"
"real_2821","231588","1.0"
"real_1889","229487","1.0"
"real_2518","224756","0.75"
"real_3184","245854","0.9818181818181818"
"real_2290","234574","0.8250000000000001"
"real_3715","198348","0.9500000000000001"
"real_4079","205566","0.8"
"real_1623","219712","0.8"
"real_3848","188829","0.7785714285714286"
"real_348","203551","0.9"
"real_784","193839","0.75"
"real_2955","183394","0.75"
"real_2519","237600","1.0"
"real_3187","239134","0.7564516129032258"
"real_1093","240530","0.7560606060606061"
"real_3054","164878","0.9818181818181818"
"real_4252","216497","0.75"
"real_1624","239732","0.75"
"real_1757","18115","0.8"
"real_4385","148635","0.9818181818181818"
"real_651","232107","0.9285714285714286"
"real_3718","233550","0.75"
"real_347","185103","0.9500000000000001"
"real_2956","208509","0.888888888888889"
"real_214","226753","0.9500000000000001"
"real_3053","233151","0.75"
"real_4251","25420","0.9318181818181818"
"real_2292","209297","0.8250000000000001"
"real_783","242270","1.0"
"real_4384","181436","0.9818181818181818"
"real_650","238476","0.7952380952380953"
"real_3717","231318","0.8"
"real_217","234203","0.9500000000000001"
"real_786","206159","1.0"
"real_653","233049","0.9285714285714286"
"real_520","219683","0.8933333333333333"
"real_3189","187052","0.9818181818181818"
"real_1095","220051","0.7961538461538462"
"real_3056","240122","0.9318181818181818"
"real_3492","155694","0.9500000000000001"
"real_4121","228810","0.942857142857143"
"real_4254","183332","0.9818181818181818"
"real_1626","201878","0.9500000000000001"
"real_4387","242266","0.9818181818181818"
"real_2160","210243","0.8954545454545455"
"real_2293","203263","0.75"
"real_349","230613","0.8"
"real_216","219754","0.75"
"real_785","241096","1.0"
"real_652","227503","0.7507936507936508"
"real_2825","173178","1.0"
"real_1930","162835","1.0"
"real_3055","236556","0.75"
"real_3188","243715","0.9818181818181818"
"real_3491","171082","0.75"
"real_4120","210377","0.8095238095238095"
"real_4253","203483","0.9818181818181818"
"real_4386","223151","0.75"
"real_2161","136113","0.9454545454545455"
"real_2294","207494","0.775"
"real_3719","199419","0.9500000000000001"
"real_1085","240316","0.8461538461538463"
"real_2947","231236","0.888888888888889"
"real_3179","192722","0.9818181818181818"
"real_2814","228805","0.7818181818181819"
"real_3046","204352","0.9818181818181818"
"real_4111","237135","0.942857142857143"
"real_4244","177578","0.9500000000000001"
"real_166","228881","0.9600000000000001"
"real_4377","214394","0.75"
"real_1616","201144","0.75"
"real_299","162053","0.75"
"real_2150","234742","0.8090909090909091"
"real_2283","229880","0.8"
"real_828","169792","0.8"
"real_3178","212023","0.9318181818181818"
"real_2815","199700","0.7333333333333334"
"real_1920","231478","0.9500000000000001"
"real_3045","177392","0.9818181818181818"
"real_1086","240311","0.75"
"real_4243","193061","0.9500000000000001"
"real_3709","235888","0.81"
"real_4376","219409","0.75"
"real_1617","238095","1.0"
"real_165","201179","0.9600000000000001"
"real_2151","231554","0.8"
"real_2284","208450","0.8250000000000001"
"real_1390","193057","0.8222222222222222"
"real_3484","211323","0.9500000000000001"
"real_2949","224368","0.888888888888889"
"real_2816","220522","0.758695652173913"
"real_3351","206269","0.75"
"real_3049","226877","0.9818181818181818"
"real_4113","187570","0.7828571428571429"
"real_2285","211300","0.775"
"real_2152","220697","0.8954545454545455"
"real_4379","237297","0.75"
"real_3047","239814","0.9818181818181818"
"real_1391","246179","0.75"
"real_2817","198451","1.0"
"real_3350","238692","0.9800000000000001"
"real_4245","189725","1.0"
"real_3048","162221","0.9818181818181818"
"real_2153","208830","0.9454545454545455"
"real_2286","152908","0.8250000000000001"
"real_167","186200","0.9600000000000001"
"real_1619","205812","0.75"
"real_2020","216335","0.75"
"real_1923","216352","1.0"
"real_3353","222546","0.9800000000000001"
"real_4116","194846","0.8928571428571429"
"real_4249","246074","0.8"
"real_1392","235899","1.0"
"real_3486","224211","0.9500000000000001"
"real_1089","207708","0.8461538461538463"
"real_2021","243646","0.8"
"real_473","198658","0.8357142857142857"
"real_2154","186135","0.75"
"real_2287","231485","0.75"
"real_1924","219985","0.9500000000000001"
"real_169","189125","0.9600000000000001"
"real_4115","230147","0.942857142857143"
"real_1260","169345","0.8"
"real_3485","186832","0.7666666666666666"
"real_4248","206516","1.0"
"real_3352","244320","0.9800000000000001"
"real_1393","234195","1.0"
"real_2819","243756","1.0"
"real_2022","229659","0.9500000000000001"
"real_472","219566","1.0"
"real_2155","163587","0.9454545454545455"
"real_2288","173498","0.75"
"real_2157","183130","0.9454545454545455"
"real_1925","216409","1.0"
"real_3222","245261","0.9500000000000001"
"real_1261","192567","0.92"
"real_3356","223755","0.9800000000000001"
"real_475","198657","0.9500000000000001"
"real_2023","214353","0.75"
"real_2156","225719","0.8954545454545455"
"real_1926","232363","1.0"
"real_2025","181481","0.9500000000000001"
"real_2158","186139","0.9454545454545455"
"real_3487","232770","0.75"
"real_4117","211107","0.8928571428571429"
"real_3221","244020","0.75"
"real_1395","240681","0.9500000000000001"
"real_1262","121937","0.92"
"real_2460","230977","0.75"
"real_2024","231423","0.75"
"real_1927","224232","0.75"
"real_2026","204908","1.0"
"real_2159","198861","0.9454545454545455"
"real_821","204760","1.0"
"real_3660","241042","0.775"
"real_518","226851","0.75"
"real_3793","240577","0.75"
"real_1396","9833","0.75"
"real_1263","235103","0.75"
"real_291","238446","0.75"
"real_3358","242041","0.9800000000000001"
"real_2461","204355","0.9230769230769231"
"real_820","189682","1.0"
"real_1928","212153","1.0"
"real_953","205609","0.9666666666666667"
"real_2027","228699","1.0"
"real_1264","210723","0.7046153846153846"
"real_4119","230117","0.75"
"real_517","234396","0.75"
"real_1397","235855","0.75"
"real_1398","239378","0.75"
"real_290","226637","0.8769230769230769"
"real_3357","101317","0.9800000000000001"
"real_3224","215283","0.76"
"real_1929","192505","0.8117647058823529"
"real_823","186132","0.75"
"real_956","240024","0.75"
"real_3662","235883","0.75"
"real_1265","167452","0.92"
"real_1399","233152","0.75"
"real_1266","186941","0.92"
"real_3227","213917","0.9500000000000001"
"real_293","194222","0.7230769230769232"
"real_2463","237161","0.9230769230769231"
"real_2596","212295","0.75"
"real_2330","217235","0.7394871794871796"
"real_160","198352","1.0"
"real_2029","226568","0.75"
"real_2465","228717","0.9230769230769231"
"real_955","239441","0.75"
"real_822","192123","1.0"
"real_3661","205186","0.8250000000000001"
"real_1000","201512","0.75"
"real_519","235266","0.8933333333333333"
"real_1267","233785","0.92"
"real_3226","243607","1.0"
"real_292","198368","0.8769230769230769"
"real_2466","223138","1.0"
"real_825","178567","0.75"
"real_3531","202849","0.9500000000000001"
"real_1001","212204","0.9777777777777779"
"real_1268","179516","0.92"
"real_3229","223818","0.7595238095238095"
"real_3532","237985","0.8"
"real_3665","184087","0.775"
"real_162","210413","0.9600000000000001"
"real_2332","246242","0.75"
"real_295","225782","1.0"
"real_2467","226127","1.0"
"real_2201","183711","0.9500000000000001"
"real_824","243282","0.75"
"real_957","229280","0.9666666666666667"
"real_3530","220570","0.9500000000000001"
"real_1571","203888","1.0"
"real_1003","208364","0.9777777777777779"
"real_3664","235569","0.75"
"real_2200","197061","1.0"
"real_294","198023","0.8269230769230769"
"real_161","230978","0.75"
"real_2468","226130","1.0"
"real_2335","236987","0.8941176470588236"
"real_2202","209331","0.9500000000000001"
"real_827","202695","1.0"
"real_1572","238505","0.75"
"real_1004","233732","0.75"
"real_3401","192678","0.75"
"real_3667","225116","0.942857142857143"
"real_297","192563","0.9500000000000001"
"real_164","220018","0.75"
"real_2770","243854","0.87"
"real_2336","204472","0.8941176470588236"
"real_2203","220971","1.0"
"real_2469","220030","1.0"
"real_959","223938","0.9166666666666666"
"real_826","169706","1.0"
"real_1573","186456","0.8666666666666667"
"real_1440","210450","1.0"
"real_1005","228942","0.9777777777777779"
"real_1574","198006","1.0"
"real_3533","191648","1.0"
"real_3400","203733","0.75"
"real_3666","188942","0.8250000000000001"
"real_296","193301","1.0"
"real_2771","230857","0.92"
"real_163","223329","0.9600000000000001"
"real_885","140620","0.9272727272727274"
"real_316","228295","1.0"
"real_2434","193870","0.9800000000000001"
"real_449","179844","1.0"
"real_2301","191202","0.8250000000000001"
"real_752","241976","0.9600000000000001"
"real_1671","222715","0.8823529411764706"
"real_3766","211844","0.8"
"real_1369","241191","0.75"
"real_3633","243055","0.75"
"real_3899","182888","0.9571428571428572"
"real_2435","186817","0.9800000000000001"
"real_315","153100","0.75"
"real_448","178086","0.7333333333333334"
"real_2302","195864","0.8250000000000001"
"real_884","140082","0.9272727272727274"
"real_751","183518","0.75"
"real_1672","201315","0.8323529411764705"
"real_1673","178031","0.75"
"real_3898","228336","0.9071428571428571"
"real_3765","237554","0.9833333333333334"
"real_1104","213801","0.8461538461538463"
"real_3329","183580","1.0"
"real_3632","246309","0.9500000000000001"
"real_1237","164859","1.0"
"real_2870","208618","1.0"
"real_2303","194957","0.8250000000000001"
"real_754","226289","0.75"
"real_2872","177003","1.0"
"real_318","192227","1.0"
"real_887","243497","0.8"
"real_3635","219576","1.0"
"real_3768","201841","0.75"
"real_1238","230005","1.0"
"real_2871","232432","0.75"
"real_2873","176676","1.0"
"real_886","207557","0.75"
"real_2740","235134","0.8400000000000001"
"real_620","224810","0.925"
"real_317","207993","1.0"
"real_2437","192528","0.75"
"real_1675","237207","0.8823529411764706"
"real_1239","220523","1.0"
"real_3767","239810","0.75"
"real_3634","194781","0.9500000000000001"
"real_1106","201976","0.75"
"real_2874","220834","0.9500000000000001"
"real_2741","232639","0.75"
"real_2438","216388","0.75"
"real_2305","173373","0.775"
"real_756","216437","0.8"
"real_1410","246133","0.9500000000000001"
"real_1676","245275","0.8823529411764706"
"real_1543","200223","0.75"
"real_1107","188270","0.75"
"real_4171","212408","0.9846153846153847"
"real_2742","189936","0.75"
"real_2875","221639","0.8166666666666667"
"real_2439","182836","0.75"
"real_2306","232270","0.75"
"real_755","246098","0.75"
"real_888","171490","0.8772727272727273"
"real_319","172879","0.9500000000000001"
"real_3636","197655","1.0"
"real_3769","225530","0.9833333333333334"
"real_1108","239817","0.75"
"real_4170","227230","0.9846153846153847"
"real_2743","220763","0.79"
"real_2307","221660","0.775"
"real_758","237670","0.76"
"real_2876","212183","0.7833333333333333"
"real_625","240017","0.75"
"real_1981","236690","0.8"
"real_3942","222844","0.75"
"real_1980","224967","0.75"
"real_1412","245694","0.9500000000000001"
"real_1678","233219","0.8823529411764706"
"real_1545","227633","0.75"
"real_3639","234730","0.8"
"real_4040","193171","0.75"
"real_2611","186823","0.75"
"real_2877","201535","0.9500000000000001"
"real_624","185174","1.0"
"real_2744","236498","0.75"
"real_2308","237419","0.8933333333333333"
"real_1982","176942","0.75"
"real_2080","209401","0.75"
"real_3941","178091","0.75"
"real_1546","246078","0.9500000000000001"
"real_1413","245694","0.9500000000000001"
"real_1679","243627","0.75"
"real_4172","190734","0.75"
"real_3280","222825","0.8"
"real_2745","225953","0.79"
"real_2309","239875","0.8933333333333333"
"real_1850","225531","0.8"
